Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio,Strength_Class
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,28,42.80477480757898,0.44,Medium
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,56,49.97408986049005,0.44,High
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,91,53.79,0.44,High
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,28,45.0848702404662,0.45,Medium
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,56,51.29865725761734,0.45,High
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,91,53.39,0.45,High
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,28,40.13512402913906,0.47,Medium
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,56,47.09301437368373,0.47,Medium
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,91,50.5,0.47,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,28,48.33905875436622,0.42,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,56,54.43973128041229,0.42,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,91,57.17,0.42,High
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,28,44.18742572086717,0.44,Medium
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,56,51.0612939606717,0.44,High
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,91,53.67,0.44,High
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,28,41.50048533513815,0.47,Medium
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,56,48.358514430355164,0.47,Medium
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,91,51.62,0.47,High
450.0,0.0,67.5,220.5,0.0,1228.5,684.0,28,38.68971184031369,0.49,Medium
450.0,0.0,67.5,220.5,0.0,1228.5,684.0,56,45.29136721714978,0.49,Medium
450.0,0.0,67.5,220.5,0.0,1228.5,684.0,91,48.08,0.49,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,28,47.25649867071531,0.42,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,56,54.09747074944043,0.42,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,91,58.19,0.42,High
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,28,42.80477480757898,0.44,Medium
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,56,49.97408986049005,0.44,High
475.0,0.0,71.25,209.0,0.0,1168.5,636.5,91,54.12,0.44,High
475.0,0.0,71.25,218.5,0.0,1192.25,655.5,28,42.70686080621038,0.46,Medium
475.0,0.0,71.25,218.5,0.0,1192.25,655.5,56,49.469109439400796,0.46,High
475.0,0.0,71.25,218.5,0.0,1192.25,655.5,91,52.1,0.46,High
425.0,0.0,63.75,199.75,0.0,862.75,569.5,28,42.14828705812915,0.47,Medium
425.0,0.0,63.75,199.75,0.0,862.75,569.5,56,48.57667530888186,0.47,Medium
425.0,0.0,63.75,199.75,0.0,862.75,569.5,91,50.5,0.47,High
450.0,0.0,67.5,198.0,0.0,837.0,549.0,28,45.5338049523879,0.44,Medium
450.0,0.0,67.5,198.0,0.0,837.0,549.0,56,51.84814600365292,0.44,High
450.0,0.0,67.5,198.0,0.0,837.0,549.0,91,53.62,0.44,High
450.0,0.0,67.5,211.5,0.0,900.0,594.0,28,40.81618629441989,0.47,Medium
450.0,0.0,67.5,211.5,0.0,900.0,594.0,56,47.63563260271922,0.47,Medium
450.0,0.0,67.5,211.5,0.0,900.0,594.0,91,51.42,0.47,High
450.0,0.0,67.5,220.5,0.0,837.0,648.0,28,37.83584682638695,0.49,Medium
450.0,0.0,67.5,220.5,0.0,837.0,648.0,56,44.98358386540107,0.49,Medium
450.0,0.0,67.5,220.5,0.0,837.0,648.0,91,47.3,0.49,High
450.0,0.0,67.5,229.5,0.0,891.0,693.0,28,34.67822861349551,0.51,Medium
450.0,0.0,67.5,229.5,0.0,891.0,693.0,56,41.89142706458182,0.51,Medium
450.0,0.0,67.5,229.5,0.0,891.0,693.0,91,46.11,0.51,High
475.0,0.0,71.25,199.5,0.0,798.0,522.5,28,47.76103040898873,0.42,High
475.0,0.0,71.25,199.5,0.0,798.0,522.5,56,53.86100556069091,0.42,High
475.0,0.0,71.25,199.5,0.0,798.0,522.5,91,57.82,0.42,High
475.0,0.0,71.25,209.0,0.0,874.0,574.75,28,44.73790502372486,0.44,Medium
475.0,0.0,71.25,209.0,0.0,874.0,574.75,56,51.54075491042481,0.44,High
475.0,0.0,71.25,209.0,0.0,874.0,574.75,91,54.38,0.44,High
475.0,0.0,71.25,218.5,0.0,817.0,627.0,28,41.11649713404161,0.46,Medium
475.0,0.0,71.25,218.5,0.0,817.0,627.0,56,48.3327111033164,0.46,Medium
475.0,0.0,71.25,218.5,0.0,817.0,627.0,91,52.39,0.46,High
475.0,0.0,71.25,228.0,0.0,869.25,669.75,28,37.49548173919554,0.48,Medium
475.0,0.0,71.25,228.0,0.0,869.25,669.75,56,44.86072280271529,0.48,Medium
475.0,0.0,71.25,228.0,0.0,869.25,669.75,91,48.55,0.48,High
