Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
133,200,0,192,0,927.4,839.2,62,
133,200,0,192,0,927.4,839.2,63,
133,200,0,192,0,927.4,839.2,64,
133,200,0,192,0,927.4,839.2,65,
133,200,0,192,0,927.4,839.2,66,
133,200,0,192,0,927.4,839.2,67,
133,200,0,192,0,927.4,839.2,68,
133,200,0,192,0,927.4,839.2,69,
133,200,0,192,0,927.4,839.2,70,
133,200,0,192,0,927.4,839.2,71,
133,200,0,192,0,927.4,839.2,72,
133,200,0,192,0,927.4,839.2,73,
133,200,0,192,0,927.4,839.2,74,
133,200,0,192,0,927.4,839.2,75,
133,200,0,192,0,927.4,839.2,76,
133,200,0,192,0,927.4,839.2,77,
133,200,0,192,0,927.4,839.2,78,
133,200,0,192,0,927.4,839.2,79,
133,200,0,192,0,927.4,839.2,80,
133,200,0,192,0,927.4,839.2,81,
133,200,0,192,0,927.4,839.2,82,
133,200,0,192,0,927.4,839.2,83,
133,200,0,192,0,927.4,839.2,84,
133,200,0,192,0,927.4,839.2,85,
133,200,0,192,0,927.4,839.2,86,
133,200,0,192,0,927.4,839.2,87,
133,200,0,192,0,927.4,839.2,88,
133,200,0,192,0,927.4,839.2,89,
133,200,0,192,0,927.4,839.2,90,36.59
133,210,0,196,3,949,795,1,
133,210,0,196,3,949,795,2,
133,210,0,196,3,949,795,3,
133,210,0,196,3,949,795,4,
133,210,0,196,3,949,795,5,
133,210,0,196,3,949,795,6,
133,210,0,196,3,949,795,7,
133,210,0,196,3,949,795,8,
133,210,0,196,3,949,795,9,
133,210,0,196,3,949,795,10,
133,210,0,196,3,949,795,11,
133,210,0,196,3,949,795,12,
133,210,0,196,3,949,795,13,
133,210,0,196,3,949,795,14,
133,210,0,196,3,949,795,15,
133,210,0,196,3,949,795,16,
133,210,0,196,3,949,795,17,
133,210,0,196,3,949,795,18,
133,210,0,196,3,949,795,19,
133,210,0,196,3,949,795,20,
133,210,0,196,3,949,795,21,
133,210,0,196,3,949,795,22,
133,210,0,196,3,949,795,23,
133,210,0,196,3,949,795,24,
133,210,0,196,3,949,795,25,
133,210,0,196,3,949,795,26,
133,210,0,196,3,949,795,27,
133,210,0,196,3,949,795,28,31.03
133,210,0,196,3,949,795,29,
133,210,0,196,3,949,795,30,
133,210,0,196,3,949,795,31,
133,210,0,196,3,949,795,32,
133,210,0,196,3,949,795,33,
133,210,0,196,3,949,795,34,
133,210,0,196,3,949,795,35,
133,210,0,196,3,949,795,36,
133,210,0,196,3,949,795,37,
133,210,0,196,3,949,795,38,
133,210,0,196,3,949,795,39,
133,210,0,196,3,949,795,40,
133,210,0,196,3,949,795,41,
133,210,0,196,3,949,795,42,
133,210,0,196,3,949,795,43,
133,210,0,196,3,949,795,44,
133,210,0,196,3,949,795,45,
133,210,0,196,3,949,795,46,
133,210,0,196,3,949,795,47,
133,210,0,196,3,949,795,48,
133,210,0,196,3,949,795,49,
133,210,0,196,3,949,795,50,
133,210,0,196,3,949,795,51,
133,210,0,196,3,949,795,52,
133,210,0,196,3,949,795,53,
133,210,0,196,3,949,795,54,
133,210,0,196,3,949,795,55,
133,210,0,196,3,949,795,56,
133,210,0,196,3,949,795,57,
133,210,0,196,3,949,795,58,
133,210,0,196,3,949,795,59,
133,210,0,196,3,949,795,60,
133,210,0,196,3,949,795,61,
133,210,0,196,3,949,795,62,
133,210,0,196,3,949,795,63,
133,210,0,196,3,949,795,64,
133,210,0,196,3,949,795,65,
133,210,0,196,3,949,795,66,
133,210,0,196,3,949,795,67,
133,210,0,196,3,949,795,68,
133,210,0,196,3,949,795,69,
133,210,0,196,3,949,795,70,
133,210,0,196,3,949,795,71,
133,210,0,196,3,949,795,72,
133,210,0,196,3,949,795,73,
133,210,0,196,3,949,795,74,
133,210,0,196,3,949,795,75,
133,210,0,196,3,949,795,76,
133,210,0,196,3,949,795,77,
133,210,0,196,3,949,795,78,
133,210,0,196,3,949,795,79,
133,210,0,196,3,949,795,80,
133,210,0,196,3,949,795,81,
133,210,0,196,3,949,795,82,
133,210,0,196,3,949,795,83,
133,210,0,196,3,949,795,84,
133,210,0,196,3,949,795,85,
133,210,0,196,3,949,795,86,
133,210,0,196,3,949,795,87,
133,210,0,196,3,949,795,88,
133,210,0,196,3,949,795,89,
133,210,0,196,3,949,795,90,
133.1,210.2,0,195.7,3.1,949.4,795.3,1,
133.1,210.2,0,195.7,3.1,949.4,795.3,2,
133.1,210.2,0,195.7,3.1,949.4,795.3,3,
133.1,210.2,0,195.7,3.1,949.4,795.3,4,
133.1,210.2,0,195.7,3.1,949.4,795.3,5,
133.1,210.2,0,195.7,3.1,949.4,795.3,6,
133.1,210.2,0,195.7,3.1,949.4,795.3,7,
133.1,210.2,0,195.7,3.1,949.4,795.3,8,
133.1,210.2,0,195.7,3.1,949.4,795.3,9,
133.1,210.2,0,195.7,3.1,949.4,795.3,10,
133.1,210.2,0,195.7,3.1,949.4,795.3,11,
133.1,210.2,0,195.7,3.1,949.4,795.3,12,
133.1,210.2,0,195.7,3.1,949.4,795.3,13,
133.1,210.2,0,195.7,3.1,949.4,795.3,14,
133.1,210.2,0,195.7,3.1,949.4,795.3,15,
133.1,210.2,0,195.7,3.1,949.4,795.3,16,
133.1,210.2,0,195.7,3.1,949.4,795.3,17,
133.1,210.2,0,195.7,3.1,949.4,795.3,18,
133.1,210.2,0,195.7,3.1,949.4,795.3,19,
133.1,210.2,0,195.7,3.1,949.4,795.3,20,
133.1,210.2,0,195.7,3.1,949.4,795.3,21,
133.1,210.2,0,195.7,3.1,949.4,795.3,22,
133.1,210.2,0,195.7,3.1,949.4,795.3,23,
133.1,210.2,0,195.7,3.1,949.4,795.3,24,
133.1,210.2,0,195.7,3.1,949.4,795.3,25,
133.1,210.2,0,195.7,3.1,949.4,795.3,26,
133.1,210.2,0,195.7,3.1,949.4,795.3,27,
133.1,210.2,0,195.7,3.1,949.4,795.3,28,28.94
133.1,210.2,0,195.7,3.1,949.4,795.3,29,
133.1,210.2,0,195.7,3.1,949.4,795.3,30,
133.1,210.2,0,195.7,3.1,949.4,795.3,31,
133.1,210.2,0,195.7,3.1,949.4,795.3,32,
133.1,210.2,0,195.7,3.1,949.4,795.3,33,
133.1,210.2,0,195.7,3.1,949.4,795.3,34,
133.1,210.2,0,195.7,3.1,949.4,795.3,35,
133.1,210.2,0,195.7,3.1,949.4,795.3,36,
133.1,210.2,0,195.7,3.1,949.4,795.3,37,
133.1,210.2,0,195.7,3.1,949.4,795.3,38,
133.1,210.2,0,195.7,3.1,949.4,795.3,39,
133.1,210.2,0,195.7,3.1,949.4,795.3,40,
133.1,210.2,0,195.7,3.1,949.4,795.3,41,
133.1,210.2,0,195.7,3.1,949.4,795.3,42,
133.1,210.2,0,195.7,3.1,949.4,795.3,43,
133.1,210.2,0,195.7,3.1,949.4,795.3,44,
133.1,210.2,0,195.7,3.1,949.4,795.3,45,
133.1,210.2,0,195.7,3.1,949.4,795.3,46,
133.1,210.2,0,195.7,3.1,949.4,795.3,47,
133.1,210.2,0,195.7,3.1,949.4,795.3,48,
133.1,210.2,0,195.7,3.1,949.4,795.3,49,
133.1,210.2,0,195.7,3.1,949.4,795.3,50,
133.1,210.2,0,195.7,3.1,949.4,795.3,51,
133.1,210.2,0,195.7,3.1,949.4,795.3,52,
133.1,210.2,0,195.7,3.1,949.4,795.3,53,
133.1,210.2,0,195.7,3.1,949.4,795.3,54,
133.1,210.2,0,195.7,3.1,949.4,795.3,55,
133.1,210.2,0,195.7,3.1,949.4,795.3,56,
133.1,210.2,0,195.7,3.1,949.4,795.3,57,
133.1,210.2,0,195.7,3.1,949.4,795.3,58,
133.1,210.2,0,195.7,3.1,949.4,795.3,59,
133.1,210.2,0,195.7,3.1,949.4,795.3,60,
133.1,210.2,0,195.7,3.1,949.4,795.3,61,
133.1,210.2,0,195.7,3.1,949.4,795.3,62,
133.1,210.2,0,195.7,3.1,949.4,795.3,63,
133.1,210.2,0,195.7,3.1,949.4,795.3,64,
133.1,210.2,0,195.7,3.1,949.4,795.3,65,
133.1,210.2,0,195.7,3.1,949.4,795.3,66,
133.1,210.2,0,195.7,3.1,949.4,795.3,67,
133.1,210.2,0,195.7,3.1,949.4,795.3,68,
133.1,210.2,0,195.7,3.1,949.4,795.3,69,
133.1,210.2,0,195.7,3.1,949.4,795.3,70,
133.1,210.2,0,195.7,3.1,949.4,795.3,71,
133.1,210.2,0,195.7,3.1,949.4,795.3,72,
133.1,210.2,0,195.7,3.1,949.4,795.3,73,
133.1,210.2,0,195.7,3.1,949.4,795.3,74,
133.1,210.2,0,195.7,3.1,949.4,795.3,75,
133.1,210.2,0,195.7,3.1,949.4,795.3,76,
133.1,210.2,0,195.7,3.1,949.4,795.3,77,
133.1,210.2,0,195.7,3.1,949.4,795.3,78,
133.1,210.2,0,195.7,3.1,949.4,795.3,79,
133.1,210.2,0,195.7,3.1,949.4,795.3,80,
133.1,210.2,0,195.7,3.1,949.4,795.3,81,
133.1,210.2,0,195.7,3.1,949.4,795.3,82,
133.1,210.2,0,195.7,3.1,949.4,795.3,83,
133.1,210.2,0,195.7,3.1,949.4,795.3,84,
133.1,210.2,0,195.7,3.1,949.4,795.3,85,
133.1,210.2,0,195.7,3.1,949.4,795.3,86,
133.1,210.2,0,195.7,3.1,949.4,795.3,87,
133.1,210.2,0,195.7,3.1,949.4,795.3,88,
133.1,210.2,0,195.7,3.1,949.4,795.3,89,
133.1,210.2,0,195.7,3.1,949.4,795.3,90,
134.7,0,165.7,180.2,10,961,804.9,1,
134.7,0,165.7,180.2,10,961,804.9,2,
134.7,0,165.7,180.2,10,961,804.9,3,
134.7,0,165.7,180.2,10,961,804.9,4,
134.7,0,165.7,180.2,10,961,804.9,5,
134.7,0,165.7,180.2,10,961,804.9,6,
134.7,0,165.7,180.2,10,961,804.9,7,
134.7,0,165.7,180.2,10,961,804.9,8,
134.7,0,165.7,180.2,10,961,804.9,9,
134.7,0,165.7,180.2,10,961,804.9,10,
134.7,0,165.7,180.2,10,961,804.9,11,
134.7,0,165.7,180.2,10,961,804.9,12,
134.7,0,165.7,180.2,10,961,804.9,13,
134.7,0,165.7,180.2,10,961,804.9,14,
134.7,0,165.7,180.2,10,961,804.9,15,
134.7,0,165.7,180.2,10,961,804.9,16,
134.7,0,165.7,180.2,10,961,804.9,17,
134.7,0,165.7,180.2,10,961,804.9,18,
134.7,0,165.7,180.2,10,961,804.9,19,
134.7,0,165.7,180.2,10,961,804.9,20,
134.7,0,165.7,180.2,10,961,804.9,21,
134.7,0,165.7,180.2,10,961,804.9,22,
134.7,0,165.7,180.2,10,961,804.9,23,
134.7,0,165.7,180.2,10,961,804.9,24,
134.7,0,165.7,180.2,10,961,804.9,25,
134.7,0,165.7,180.2,10,961,804.9,26,
134.7,0,165.7,180.2,10,961,804.9,27,
134.7,0,165.7,180.2,10,961,804.9,28,13.29
134.7,0,165.7,180.2,10,961,804.9,29,
134.7,0,165.7,180.2,10,961,804.9,30,
134.7,0,165.7,180.2,10,961,804.9,31,
134.7,0,165.7,180.2,10,961,804.9,32,
134.7,0,165.7,180.2,10,961,804.9,33,
134.7,0,165.7,180.2,10,961,804.9,34,
134.7,0,165.7,180.2,10,961,804.9,35,
134.7,0,165.7,180.2,10,961,804.9,36,
134.7,0,165.7,180.2,10,961,804.9,37,
134.7,0,165.7,180.2,10,961,804.9,38,
134.7,0,165.7,180.2,10,961,804.9,39,
134.7,0,165.7,180.2,10,961,804.9,40,
134.7,0,165.7,180.2,10,961,804.9,41,
134.7,0,165.7,180.2,10,961,804.9,42,
134.7,0,165.7,180.2,10,961,804.9,43,
134.7,0,165.7,180.2,10,961,804.9,44,
134.7,0,165.7,180.2,10,961,804.9,45,
134.7,0,165.7,180.2,10,961,804.9,46,
134.7,0,165.7,180.2,10,961,804.9,47,
134.7,0,165.7,180.2,10,961,804.9,48,
134.7,0,165.7,180.2,10,961,804.9,49,
134.7,0,165.7,180.2,10,961,804.9,50,
134.7,0,165.7,180.2,10,961,804.9,51,
134.7,0,165.7,180.2,10,961,804.9,52,
134.7,0,165.7,180.2,10,961,804.9,53,
134.7,0,165.7,180.2,10,961,804.9,54,
134.7,0,165.7,180.2,10,961,804.9,55,
134.7,0,165.7,180.2,10,961,804.9,56,
134.7,0,165.7,180.2,10,961,804.9,57,
134.7,0,165.7,180.2,10,961,804.9,58,
134.7,0,165.7,180.2,10,961,804.9,59,
134.7,0,165.7,180.2,10,961,804.9,60,
134.7,0,165.7,180.2,10,961,804.9,61,
134.7,0,165.7,180.2,10,961,804.9,62,
134.7,0,165.7,180.2,10,961,804.9,63,
134.7,0,165.7,180.2,10,961,804.9,64,
134.7,0,165.7,180.2,10,961,804.9,65,
134.7,0,165.7,180.2,10,961,804.9,66,
134.7,0,165.7,180.2,10,961,804.9,67,
134.7,0,165.7,180.2,10,961,804.9,68,
134.7,0,165.7,180.2,10,961,804.9,69,
134.7,0,165.7,180.2,10,961,804.9,70,
134.7,0,165.7,180.2,10,961,804.9,71,
134.7,0,165.7,180.2,10,961,804.9,72,
134.7,0,165.7,180.2,10,961,804.9,73,
134.7,0,165.7,180.2,10,961,804.9,74,
134.7,0,165.7,180.2,10,961,804.9,75,
134.7,0,165.7,180.2,10,961,804.9,76,
134.7,0,165.7,180.2,10,961,804.9,77,
134.7,0,165.7,180.2,10,961,804.9,78,
134.7,0,165.7,180.2,10,961,804.9,79,
134.7,0,165.7,180.2,10,961,804.9,80,
134.7,0,165.7,180.2,10,961,804.9,81,
134.7,0,165.7,180.2,10,961,804.9,82,
134.7,0,165.7,180.2,10,961,804.9,83,
134.7,0,165.7,180.2,10,961,804.9,84,
134.7,0,165.7,180.2,10,961,804.9,85,
134.7,0,165.7,180.2,10,961,804.9,86,
134.7,0,165.7,180.2,10,961,804.9,87,
134.7,0,165.7,180.2,10,961,804.9,88,
134.7,0,165.7,180.2,10,961,804.9,89,
134.7,0,165.7,180.2,10,961,804.9,90,
135,105,193,196,6,965,643,1,
135,105,193,196,6,965,643,2,
135,105,193,196,6,965,643,3,
135,105,193,196,6,965,643,4,
135,105,193,196,6,965,643,5,
135,105,193,196,6,965,643,6,
135,105,193,196,6,965,643,7,
135,105,193,196,6,965,643,8,
135,105,193,196,6,965,643,9,
135,105,193,196,6,965,643,10,
135,105,193,196,6,965,643,11,
135,105,193,196,6,965,643,12,
135,105,193,196,6,965,643,13,
135,105,193,196,6,965,643,14,
135,105,193,196,6,965,643,15,
135,105,193,196,6,965,643,16,
135,105,193,196,6,965,643,17,
135,105,193,196,6,965,643,18,
135,105,193,196,6,965,643,19,
135,105,193,196,6,965,643,20,
135,105,193,196,6,965,643,21,
135,105,193,196,6,965,643,22,
135,105,193,196,6,965,643,23,
135,105,193,196,6,965,643,24,
135,105,193,196,6,965,643,25,
135,105,193,196,6,965,643,26,
135,105,193,196,6,965,643,27,
135,105,193,196,6,965,643,28,21.91
135,105,193,196,6,965,643,29,
135,105,193,196,6,965,643,30,
135,105,193,196,6,965,643,31,
135,105,193,196,6,965,643,32,
135,105,193,196,6,965,643,33,
135,105,193,196,6,965,643,34,
135,105,193,196,6,965,643,35,
135,105,193,196,6,965,643,36,
135,105,193,196,6,965,643,37,
135,105,193,196,6,965,643,38,
135,105,193,196,6,965,643,39,
135,105,193,196,6,965,643,40,
135,105,193,196,6,965,643,41,
135,105,193,196,6,965,643,42,
135,105,193,196,6,965,643,43,
135,105,193,196,6,965,643,44,
135,105,193,196,6,965,643,45,
135,105,193,196,6,965,643,46,
135,105,193,196,6,965,643,47,
135,105,193,196,6,965,643,48,
135,105,193,196,6,965,643,49,
135,105,193,196,6,965,643,50,
135,105,193,196,6,965,643,51,
135,105,193,196,6,965,643,52,
135,105,193,196,6,965,643,53,
135,105,193,196,6,965,643,54,
135,105,193,196,6,965,643,55,
135,105,193,196,6,965,643,56,
135,105,193,196,6,965,643,57,
135,105,193,196,6,965,643,58,
135,105,193,196,6,965,643,59,
135,105,193,196,6,965,643,60,
135,105,193,196,6,965,643,61,
135,105,193,196,6,965,643,62,
135,105,193,196,6,965,643,63,
135,105,193,196,6,965,643,64,
135,105,193,196,6,965,643,65,
135,105,193,196,6,965,643,66,
135,105,193,196,6,965,643,67,
135,105,193,196,6,965,643,68,
135,105,193,196,6,965,643,69,
135,105,193,196,6,965,643,70,
135,105,193,196,6,965,643,71,
135,105,193,196,6,965,643,72,
135,105,193,196,6,965,643,73,
135,105,193,196,6,965,643,74,
135,105,193,196,6,965,643,75,
135,105,193,196,6,965,643,76,
135,105,193,196,6,965,643,77,
135,105,193,196,6,965,643,78,
135,105,193,196,6,965,643,79,
135,105,193,196,6,965,643,80,
135,105,193,196,6,965,643,81,
135,105,193,196,6,965,643,82,
135,105,193,196,6,965,643,83,
135,105,193,196,6,965,643,84,
135,105,193,196,6,965,643,85,
135,105,193,196,6,965,643,86,
135,105,193,196,6,965,643,87,
135,105,193,196,6,965,643,88,
135,105,193,196,6,965,643,89,
135,105,193,196,6,965,643,90,
135,0,166,180,10,961,805,1,
135,0,166,180,10,961,805,2,
135,0,166,180,10,961,805,3,
135,0,166,180,10,961,805,4,
135,0,166,180,10,961,805,5,
135,0,166,180,10,961,805,6,
135,0,166,180,10,961,805,7,
135,0,166,180,10,961,805,8,
135,0,166,180,10,961,805,9,
135,0,166,180,10,961,805,10,
135,0,166,180,10,961,805,11,
135,0,166,180,10,961,805,12,
135,0,166,180,10,961,805,13,
135,0,166,180,10,961,805,14,
135,0,166,180,10,961,805,15,
135,0,166,180,10,961,805,16,
135,0,166,180,10,961,805,17,
135,0,166,180,10,961,805,18,
135,0,166,180,10,961,805,19,
135,0,166,180,10,961,805,20,
135,0,166,180,10,961,805,21,
135,0,166,180,10,961,805,22,
135,0,166,180,10,961,805,23,
135,0,166,180,10,961,805,24,
135,0,166,180,10,961,805,25,
135,0,166,180,10,961,805,26,
135,0,166,180,10,961,805,27,
135,0,166,180,10,961,805,28,13.29
135,0,166,180,10,961,805,29,
135,0,166,180,10,961,805,30,
135,0,166,180,10,961,805,31,
135,0,166,180,10,961,805,32,
135,0,166,180,10,961,805,33,
135,0,166,180,10,961,805,34,
135,0,166,180,10,961,805,35,
135,0,166,180,10,961,805,36,
135,0,166,180,10,961,805,37,
135,0,166,180,10,961,805,38,
135,0,166,180,10,961,805,39,
135,0,166,180,10,961,805,40,
135,0,166,180,10,961,805,41,
135,0,166,180,10,961,805,42,
135,0,166,180,10,961,805,43,
135,0,166,180,10,961,805,44,
135,0,166,180,10,961,805,45,
135,0,166,180,10,961,805,46,
135,0,166,180,10,961,805,47,
135,0,166,180,10,961,805,48,
135,0,166,180,10,961,805,49,
135,0,166,180,10,961,805,50,
135,0,166,180,10,961,805,51,
135,0,166,180,10,961,805,52,
135,0,166,180,10,961,805,53,
135,0,166,180,10,961,805,54,
135,0,166,180,10,961,805,55,
135,0,166,180,10,961,805,56,
135,0,166,180,10,961,805,57,
135,0,166,180,10,961,805,58,
135,0,166,180,10,961,805,59,
135,0,166,180,10,961,805,60,
135,0,166,180,10,961,805,61,
135,0,166,180,10,961,805,62,
135,0,166,180,10,961,805,63,
135,0,166,180,10,961,805,64,
135,0,166,180,10,961,805,65,
135,0,166,180,10,961,805,66,
135,0,166,180,10,961,805,67,
135,0,166,180,10,961,805,68,
135,0,166,180,10,961,805,69,
135,0,166,180,10,961,805,70,
135,0,166,180,10,961,805,71,
135,0,166,180,10,961,805,72,
135,0,166,180,10,961,805,73,
135,0,166,180,10,961,805,74,
135,0,166,180,10,961,805,75,
135,0,166,180,10,961,805,76,
135,0,166,180,10,961,805,77,
135,0,166,180,10,961,805,78,
135,0,166,180,10,961,805,79,
135,0,166,180,10,961,805,80,
135,0,166,180,10,961,805,81,
135,0,166,180,10,961,805,82,
135,0,166,180,10,961,805,83,
135,0,166,180,10,961,805,84,
135,0,166,180,10,961,805,85,
135,0,166,180,10,961,805,86,
135,0,166,180,10,961,805,87,
135,0,166,180,10,961,805,88,
135,0,166,180,10,961,805,89,
135,0,166,180,10,961,805,90,
135.7,203.5,0,185.7,0,1076.2,759.3,1,
135.7,203.5,0,185.7,0,1076.2,759.3,2,
135.7,203.5,0,185.7,0,1076.2,759.3,3,
135.7,203.5,0,185.7,0,1076.2,759.3,4,
135.7,203.5,0,185.7,0,1076.2,759.3,5,
135.7,203.5,0,185.7,0,1076.2,759.3,6,
135.7,203.5,0,185.7,0,1076.2,759.3,7,7.51
135.7,203.5,0,185.7,0,1076.2,759.3,8,
135.7,203.5,0,185.7,0,1076.2,759.3,9,
135.7,203.5,0,185.7,0,1076.2,759.3,10,
135.7,203.5,0,185.7,0,1076.2,759.3,11,
135.7,203.5,0,185.7,0,1076.2,759.3,12,
135.7,203.5,0,185.7,0,1076.2,759.3,13,
135.7,203.5,0,185.7,0,1076.2,759.3,14,
135.7,203.5,0,185.7,0,1076.2,759.3,15,
135.7,203.5,0,185.7,0,1076.2,759.3,16,
135.7,203.5,0,185.7,0,1076.2,759.3,17,
135.7,203.5,0,185.7,0,1076.2,759.3,18,
135.7,203.5,0,185.7,0,1076.2,759.3,19,
135.7,203.5,0,185.7,0,1076.2,759.3,20,
135.7,203.5,0,185.7,0,1076.2,759.3,21,
135.7,203.5,0,185.7,0,1076.2,759.3,22,
135.7,203.5,0,185.7,0,1076.2,759.3,23,
135.7,203.5,0,185.7,0,1076.2,759.3,24,
135.7,203.5,0,185.7,0,1076.2,759.3,25,
135.7,203.5,0,185.7,0,1076.2,759.3,26,
135.7,203.5,0,185.7,0,1076.2,759.3,27,
135.7,203.5,0,185.7,0,1076.2,759.3,28,18.2
135.7,203.5,0,185.7,0,1076.2,759.3,29,
135.7,203.5,0,185.7,0,1076.2,759.3,30,
135.7,203.5,0,185.7,0,1076.2,759.3,31,
135.7,203.5,0,185.7,0,1076.2,759.3,32,
135.7,203.5,0,185.7,0,1076.2,759.3,33,
135.7,203.5,0,185.7,0,1076.2,759.3,34,
135.7,203.5,0,185.7,0,1076.2,759.3,35,
135.7,203.5,0,185.7,0,1076.2,759.3,36,
135.7,203.5,0,185.7,0,1076.2,759.3,37,
135.7,203.5,0,185.7,0,1076.2,759.3,38,
135.7,203.5,0,185.7,0,1076.2,759.3,39,
135.7,203.5,0,185.7,0,1076.2,759.3,40,
135.7,203.5,0,185.7,0,1076.2,759.3,41,
135.7,203.5,0,185.7,0,1076.2,759.3,42,
135.7,203.5,0,185.7,0,1076.2,759.3,43,
135.7,203.5,0,185.7,0,1076.2,759.3,44,
135.7,203.5,0,185.7,0,1076.2,759.3,45,
135.7,203.5,0,185.7,0,1076.2,759.3,46,
135.7,203.5,0,185.7,0,1076.2,759.3,47,
135.7,203.5,0,185.7,0,1076.2,759.3,48,
135.7,203.5,0,185.7,0,1076.2,759.3,49,
135.7,203.5,0,185.7,0,1076.2,759.3,50,
135.7,203.5,0,185.7,0,1076.2,759.3,51,
135.7,203.5,0,185.7,0,1076.2,759.3,52,
135.7,203.5,0,185.7,0,1076.2,759.3,53,
135.7,203.5,0,185.7,0,1076.2,759.3,54,
135.7,203.5,0,185.7,0,1076.2,759.3,55,
135.7,203.5,0,185.7,0,1076.2,759.3,56,
135.7,203.5,0,185.7,0,1076.2,759.3,57,
135.7,203.5,0,185.7,0,1076.2,759.3,58,
135.7,203.5,0,185.7,0,1076.2,759.3,59,
135.7,203.5,0,185.7,0,1076.2,759.3,60,
135.7,203.5,0,185.7,0,1076.2,759.3,61,
135.7,203.5,0,185.7,0,1076.2,759.3,62,
135.7,203.5,0,185.7,0,1076.2,759.3,63,
135.7,203.5,0,185.7,0,1076.2,759.3,64,
135.7,203.5,0,185.7,0,1076.2,759.3,65,
135.7,203.5,0,185.7,0,1076.2,759.3,66,
135.7,203.5,0,185.7,0,1076.2,759.3,67,
135.7,203.5,0,185.7,0,1076.2,759.3,68,
135.7,203.5,0,185.7,0,1076.2,759.3,69,
135.7,203.5,0,185.7,0,1076.2,759.3,70,
135.7,203.5,0,185.7,0,1076.2,759.3,71,
135.7,203.5,0,185.7,0,1076.2,759.3,72,
135.7,203.5,0,185.7,0,1076.2,759.3,73,
135.7,203.5,0,185.7,0,1076.2,759.3,74,
135.7,203.5,0,185.7,0,1076.2,759.3,75,
135.7,203.5,0,185.7,0,1076.2,759.3,76,
135.7,203.5,0,185.7,0,1076.2,759.3,77,
135.7,203.5,0,185.7,0,1076.2,759.3,78,
135.7,203.5,0,185.7,0,1076.2,759.3,79,
135.7,203.5,0,185.7,0,1076.2,759.3,80,
135.7,203.5,0,185.7,0,1076.2,759.3,81,
135.7,203.5,0,185.7,0,1076.2,759.3,82,
135.7,203.5,0,185.7,0,1076.2,759.3,83,
135.7,203.5,0,185.7,0,1076.2,759.3,84,
135.7,203.5,0,185.7,0,1076.2,759.3,85,
135.7,203.5,0,185.7,0,1076.2,759.3,86,
135.7,203.5,0,185.7,0,1076.2,759.3,87,
135.7,203.5,0,185.7,0,1076.2,759.3,88,
135.7,203.5,0,185.7,0,1076.2,759.3,89,
135.7,203.5,0,185.7,0,1076.2,759.3,90,
136,162,126,172,10,923,764,1,
136,162,126,172,10,923,764,2,
136,162,126,172,10,923,764,3,
136,162,126,172,10,923,764,4,
136,162,126,172,10,923,764,5,
136,162,126,172,10,923,764,6,
136,162,126,172,10,923,764,7,
136,162,126,172,10,923,764,8,
136,162,126,172,10,923,764,9,
136,162,126,172,10,923,764,10,
136,162,126,172,10,923,764,11,
136,162,126,172,10,923,764,12,
136,162,126,172,10,923,764,13,
136,162,126,172,10,923,764,14,
136,162,126,172,10,923,764,15,
136,162,126,172,10,923,764,16,
136,162,126,172,10,923,764,17,
136,162,126,172,10,923,764,18,
136,162,126,172,10,923,764,19,
136,162,126,172,10,923,764,20,
136,162,126,172,10,923,764,21,
136,162,126,172,10,923,764,22,
136,162,126,172,10,923,764,23,
136,162,126,172,10,923,764,24,
136,162,126,172,10,923,764,25,
136,162,126,172,10,923,764,26,
136,162,126,172,10,923,764,27,
136,162,126,172,10,923,764,28,29.07
136,162,126,172,10,923,764,29,
136,162,126,172,10,923,764,30,
136,162,126,172,10,923,764,31,
136,162,126,172,10,923,764,32,
136,162,126,172,10,923,764,33,
136,162,126,172,10,923,764,34,
136,162,126,172,10,923,764,35,
136,162,126,172,10,923,764,36,
136,162,126,172,10,923,764,37,
136,162,126,172,10,923,764,38,
136,162,126,172,10,923,764,39,
136,162,126,172,10,923,764,40,
136,162,126,172,10,923,764,41,
136,162,126,172,10,923,764,42,
136,162,126,172,10,923,764,43,
136,162,126,172,10,923,764,44,
136,162,126,172,10,923,764,45,
136,162,126,172,10,923,764,46,
136,162,126,172,10,923,764,47,
136,162,126,172,10,923,764,48,
136,162,126,172,10,923,764,49,
136,162,126,172,10,923,764,50,
136,162,126,172,10,923,764,51,
136,162,126,172,10,923,764,52,
136,162,126,172,10,923,764,53,
136,162,126,172,10,923,764,54,
136,162,126,172,10,923,764,55,
136,162,126,172,10,923,764,56,
136,162,126,172,10,923,764,57,
136,162,126,172,10,923,764,58,
136,162,126,172,10,923,764,59,
136,162,126,172,10,923,764,60,
136,162,126,172,10,923,764,61,
136,162,126,172,10,923,764,62,
136,162,126,172,10,923,764,63,
136,162,126,172,10,923,764,64,
136,162,126,172,10,923,764,65,
136,162,126,172,10,923,764,66,
136,162,126,172,10,923,764,67,
136,162,126,172,10,923,764,68,
136,162,126,172,10,923,764,69,
136,162,126,172,10,923,764,70,
